time;node_id;cpu_w;ram_w;bw_w;total_w;vm_policy;link_policy;wf_policy
70.0;1;3.13;12.5;0.0;0.0698;LWFF;BLA;SJF
70.0;0;6.25;12.5;0.0;0.0699;LWFF;BLA;SJF
80.0;3;6.25;12.5;20.0;0.3338;LWFF;BLA;SJF
80.0;2;12.5;25.0;20.0;0.3343;LWFF;BLA;SJF
80.0;1;3.13;12.5;20.0;0.3337;LWFF;BLA;SJF
80.0;0;6.25;12.5;20.0;0.3338;LWFF;BLA;SJF
80.0;3;6.25;12.5;0.0;0.0699;LWFF;BLA;SJF
80.0;2;12.5;25.0;0.0;0.0704;LWFF;BLA;SJF
80.0;1;3.13;12.5;0.0;0.0698;LWFF;BLA;SJF
80.0;0;6.25;12.5;0.0;0.0699;LWFF;BLA;SJF
90.0;3;6.25;12.5;20.0;0.3338;LWFF;BLA;SJF
90.0;2;12.5;25.0;20.0;0.3343;LWFF;BLA;SJF
90.0;1;3.13;12.5;20.0;0.3337;LWFF;BLA;SJF
90.0;0;6.25;12.5;20.0;0.3338;LWFF;BLA;SJF
90.0;3;6.25;12.5;0.0;0.0699;LWFF;BLA;SJF
90.0;2;12.5;25.0;0.0;0.0704;LWFF;BLA;SJF
90.0;1;3.13;12.5;0.0;0.0698;LWFF;BLA;SJF
90.0;0;6.25;12.5;0.0;0.0699;LWFF;BLA;SJF
100.0;3;6.25;12.5;20.0;0.3338;LWFF;BLA;SJF
100.0;2;12.5;25.0;20.0;0.3343;LWFF;BLA;SJF
100.0;1;3.13;12.5;20.0;0.3337;LWFF;BLA;SJF
100.0;0;6.25;12.5;20.0;0.3338;LWFF;BLA;SJF
100.0;3;6.25;12.5;0.0;0.0699;LWFF;BLA;SJF
100.0;2;12.5;25.0;0.0;0.0704;LWFF;BLA;SJF
100.0;1;3.13;12.5;0.0;0.0698;LWFF;BLA;SJF
100.0;0;6.25;12.5;0.0;0.0699;LWFF;BLA;SJF
110.0;3;6.25;12.5;20.0;0.3338;LWFF;BLA;SJF
110.0;2;12.5;25.0;20.0;0.3343;LWFF;BLA;SJF
110.0;1;3.13;12.5;20.0;0.3337;LWFF;BLA;SJF
110.0;0;6.25;12.5;20.0;0.3338;LWFF;BLA;SJF
110.0;3;6.25;12.5;0.0;0.0699;LWFF;BLA;SJF
110.0;2;12.5;25.0;0.0;0.0704;LWFF;BLA;SJF
110.0;1;3.13;12.5;0.0;0.0698;LWFF;BLA;SJF
110.0;0;6.25;12.5;0.0;0.0699;LWFF;BLA;SJF
120.0;3;6.25;12.5;20.0;0.3338;LWFF;BLA;SJF
120.0;2;12.5;25.0;20.0;0.3343;LWFF;BLA;SJF
120.0;1;3.13;12.5;20.0;0.3337;LWFF;BLA;SJF
120.0;0;6.25;12.5;20.0;0.3338;LWFF;BLA;SJF
120.0;3;6.25;12.5;0.0;0.0699;LWFF;BLA;SJF
120.0;2;12.5;25.0;0.0;0.0704;LWFF;BLA;SJF
120.0;1;3.13;12.5;0.0;0.0698;LWFF;BLA;SJF
120.0;0;6.25;12.5;0.0;0.0699;LWFF;BLA;SJF
130.0;3;6.25;12.5;20.0;0.3338;LWFF;BLA;SJF
130.0;2;12.5;25.0;20.0;0.3343;LWFF;BLA;SJF
130.0;1;3.13;12.5;20.0;0.3337;LWFF;BLA;SJF
130.0;0;6.25;12.5;20.0;0.3338;LWFF;BLA;SJF
130.0;3;6.25;12.5;0.0;0.0699;LWFF;BLA;SJF
130.0;2;12.5;25.0;0.0;0.0704;LWFF;BLA;SJF
130.0;1;3.13;12.5;0.0;0.0698;LWFF;BLA;SJF
130.0;0;6.25;12.5;0.0;0.0699;LWFF;BLA;SJF
140.0;3;6.25;12.5;20.0;0.3338;LWFF;BLA;SJF
140.0;2;12.5;25.0;20.0;0.3343;LWFF;BLA;SJF
140.0;1;3.13;12.5;20.0;0.3337;LWFF;BLA;SJF
140.0;0;6.25;12.5;20.0;0.3338;LWFF;BLA;SJF
140.0;3;6.25;12.5;0.0;0.0699;LWFF;BLA;SJF
140.0;2;12.5;25.0;0.0;0.0704;LWFF;BLA;SJF
140.0;1;3.13;12.5;0.0;0.0698;LWFF;BLA;SJF
140.0;0;6.25;12.5;0.0;0.0699;LWFF;BLA;SJF
150.0;3;6.25;12.5;0.0;0.0699;LWFF;BLA;SJF
150.0;2;12.5;25.0;0.0;0.0704;LWFF;BLA;SJF
150.0;1;3.13;12.5;0.0;0.0698;LWFF;BLA;SJF
150.0;0;6.25;12.5;0.0;0.0699;LWFF;BLA;SJF
160.0;3;6.25;12.5;0.0;0.0699;LWFF;BLA;SJF
160.0;2;12.5;25.0;0.0;0.0704;LWFF;BLA;SJF
160.0;1;3.13;12.5;0.0;0.0698;LWFF;BLA;SJF
160.0;0;6.25;12.5;0.0;0.0699;LWFF;BLA;SJF
162.3;3;6.25;12.5;20.0;0.7445;LWFF;BLA;SJF
162.3;2;12.5;25.0;20.0;0.7454;LWFF;BLA;SJF
162.3;1;3.13;12.5;20.0;0.7442;LWFF;BLA;SJF
162.3;0;6.25;12.5;20.0;0.7445;LWFF;BLA;SJF
172.3;3;6.25;12.5;20.0;0.3338;LWFF;BLA;SJF
172.3;2;12.5;25.0;20.0;0.3343;LWFF;BLA;SJF
172.3;1;3.13;12.5;20.0;0.3337;LWFF;BLA;SJF
172.3;0;6.25;12.5;20.0;0.3338;LWFF;BLA;SJF
182.3;3;6.25;12.5;20.0;0.3338;LWFF;BLA;SJF
182.3;2;12.5;25.0;20.0;0.3343;LWFF;BLA;SJF
182.3;1;3.13;12.5;20.0;0.3337;LWFF;BLA;SJF
182.3;0;6.25;12.5;20.0;0.3338;LWFF;BLA;SJF
10.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
10.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
10.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
10.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
10.0;3;6.25;12.5;33.6;0.0704;LWFF;First;Priority
10.0;2;12.5;25.0;81.6;0.0716;LWFF;First;Priority
10.0;1;3.13;12.5;137.6;0.0717;LWFF;First;Priority
10.0;0;6.25;12.5;22.4;0.0702;LWFF;First;Priority
20.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
20.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
20.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
20.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
20.0;3;6.25;12.5;32.8;0.0704;LWFF;First;Priority
20.0;2;12.5;25.0;120.0;0.0721;LWFF;First;Priority
20.0;1;3.13;12.5;178.4;0.0723;LWFF;First;Priority
20.0;0;6.25;12.5;25.6;0.0703;LWFF;First;Priority
30.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
30.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
30.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
30.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
30.0;3;6.25;12.5;23.2;0.0703;LWFF;First;Priority
30.0;2;12.5;25.0;61.6;0.0713;LWFF;First;Priority
30.0;1;3.13;12.5;108.8;0.0713;LWFF;First;Priority
30.0;0;6.25;12.5;24.0;0.0703;LWFF;First;Priority
40.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
40.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
40.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
40.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
40.0;3;6.25;12.5;0.0;0.0699;LWFF;First;Priority
40.0;2;12.5;25.0;0.0;0.0704;LWFF;First;Priority
40.0;1;3.13;12.5;0.0;0.0698;LWFF;First;Priority
40.0;0;6.25;12.5;0.0;0.0699;LWFF;First;Priority
50.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
50.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
50.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
50.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
50.0;3;6.25;12.5;0.0;0.0699;LWFF;First;Priority
50.0;2;12.5;25.0;0.0;0.0704;LWFF;First;Priority
50.0;1;3.13;12.5;0.0;0.0698;LWFF;First;Priority
50.0;0;6.25;12.5;0.0;0.0699;LWFF;First;Priority
60.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
60.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
60.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
60.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
60.0;3;6.25;12.5;0.0;0.0699;LWFF;First;Priority
60.0;2;12.5;25.0;0.0;0.0704;LWFF;First;Priority
60.0;1;3.13;12.5;0.0;0.0698;LWFF;First;Priority
60.0;0;6.25;12.5;0.0;0.0699;LWFF;First;Priority
70.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
70.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
70.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
70.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
70.0;3;6.25;12.5;0.0;0.0699;LWFF;First;Priority
70.0;2;12.5;25.0;0.0;0.0704;LWFF;First;Priority
70.0;1;3.13;12.5;0.0;0.0698;LWFF;First;Priority
70.0;0;6.25;12.5;0.0;0.0699;LWFF;First;Priority
80.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
80.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
80.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
80.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
80.0;3;6.25;12.5;0.0;0.0699;LWFF;First;Priority
80.0;2;12.5;25.0;0.0;0.0704;LWFF;First;Priority
80.0;1;3.13;12.5;0.0;0.0698;LWFF;First;Priority
80.0;0;6.25;12.5;0.0;0.0699;LWFF;First;Priority
90.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
90.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
90.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
90.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
90.0;3;6.25;12.5;0.0;0.0699;LWFF;First;Priority
90.0;2;12.5;25.0;0.0;0.0704;LWFF;First;Priority
90.0;1;3.13;12.5;0.0;0.0698;LWFF;First;Priority
90.0;0;6.25;12.5;0.0;0.0699;LWFF;First;Priority
100.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
100.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
100.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
100.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
100.0;3;6.25;12.5;0.0;0.0699;LWFF;First;Priority
100.0;2;12.5;25.0;0.0;0.0704;LWFF;First;Priority
100.0;1;3.13;12.5;0.0;0.0698;LWFF;First;Priority
100.0;0;6.25;12.5;0.0;0.0699;LWFF;First;Priority
110.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
110.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
110.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
110.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
110.0;3;6.25;12.5;0.0;0.0699;LWFF;First;Priority
110.0;2;12.5;25.0;0.0;0.0704;LWFF;First;Priority
110.0;1;3.13;12.5;0.0;0.0698;LWFF;First;Priority
110.0;0;6.25;12.5;0.0;0.0699;LWFF;First;Priority
120.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
120.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
120.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
120.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
120.0;3;6.25;12.5;0.0;0.0699;LWFF;First;Priority
120.0;2;12.5;25.0;0.0;0.0704;LWFF;First;Priority
120.0;1;3.13;12.5;0.0;0.0698;LWFF;First;Priority
120.0;0;6.25;12.5;0.0;0.0699;LWFF;First;Priority
130.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
130.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
130.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
130.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
130.0;3;6.25;12.5;0.0;0.0699;LWFF;First;Priority
130.0;2;12.5;25.0;0.0;0.0704;LWFF;First;Priority
130.0;1;3.13;12.5;0.0;0.0698;LWFF;First;Priority
130.0;0;6.25;12.5;0.0;0.0699;LWFF;First;Priority
140.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
140.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
140.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
140.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
140.0;3;6.25;12.5;0.0;0.0699;LWFF;First;Priority
140.0;2;12.5;25.0;0.0;0.0704;LWFF;First;Priority
140.0;1;3.13;12.5;0.0;0.0698;LWFF;First;Priority
140.0;0;6.25;12.5;0.0;0.0699;LWFF;First;Priority
150.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
150.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
150.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
150.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
150.0;3;6.25;12.5;0.0;0.0699;LWFF;First;Priority
150.0;2;12.5;25.0;0.0;0.0704;LWFF;First;Priority
150.0;1;3.13;12.5;0.0;0.0698;LWFF;First;Priority
150.0;0;6.25;12.5;0.0;0.0699;LWFF;First;Priority
160.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
160.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
160.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
160.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
160.0;3;6.25;12.5;0.0;0.0699;LWFF;First;Priority
160.0;2;12.5;25.0;0.0;0.0704;LWFF;First;Priority
160.0;1;3.13;12.5;0.0;0.0698;LWFF;First;Priority
160.0;0;6.25;12.5;0.0;0.0699;LWFF;First;Priority
170.0;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
170.0;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
170.0;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
170.0;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
182.8;3;6.25;12.5;20.0;0.4274;LWFF;First;Priority
182.8;2;12.5;25.0;20.0;0.4279;LWFF;First;Priority
182.8;1;3.13;12.5;20.0;0.4272;LWFF;First;Priority
182.8;0;6.25;12.5;20.0;0.4274;LWFF;First;Priority
192.8;3;6.25;12.5;20.0;0.3338;LWFF;First;Priority
192.8;2;12.5;25.0;20.0;0.3343;LWFF;First;Priority
192.8;1;3.13;12.5;20.0;0.3337;LWFF;First;Priority
192.8;0;6.25;12.5;20.0;0.3338;LWFF;First;Priority
10.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
10.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
10.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
10.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
10.0;3;6.25;12.5;89.6;0.0712;LWFF;First;PSO
10.0;2;12.5;25.0;263.2;0.0741;LWFF;First;PSO
10.0;1;3.13;12.5;424.8;0.0757;LWFF;First;PSO
10.0;0;6.25;12.5;72.0;0.0709;LWFF;First;PSO
20.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
20.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
20.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
20.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
20.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
20.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
20.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
20.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
30.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
30.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
30.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
30.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
30.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
30.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
30.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
30.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
40.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
40.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
40.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
40.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
40.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
40.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
40.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
40.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
50.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
50.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
50.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
50.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
50.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
50.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
50.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
50.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
60.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
60.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
60.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
60.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
60.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
60.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
60.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
60.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
70.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
70.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
70.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
70.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
70.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
70.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
70.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
70.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
80.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
80.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
80.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
80.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
80.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
80.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
80.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
80.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
90.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
90.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
90.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
90.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
90.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
90.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
90.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
90.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
100.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
100.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
100.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
100.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
100.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
100.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
100.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
100.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
110.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
110.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
110.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
110.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
110.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
110.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
110.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
110.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
120.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
120.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
120.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
120.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
120.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
120.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
120.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
120.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
130.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
130.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
130.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
130.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
130.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
130.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
130.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
130.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
140.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
140.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
140.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
140.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
140.0;3;6.25;12.5;0.0;0.0699;LWFF;First;PSO
140.0;2;12.5;25.0;0.0;0.0704;LWFF;First;PSO
140.0;1;3.13;12.5;0.0;0.0698;LWFF;First;PSO
140.0;0;6.25;12.5;0.0;0.0699;LWFF;First;PSO
150.0;3;6.25;12.5;20.0;0.3338;LWFF;First;PSO
150.0;2;12.5;25.0;20.0;0.3343;LWFF;First;PSO
150.0;1;3.13;12.5;20.0;0.3337;LWFF;First;PSO
150.0;0;6.25;12.5;20.0;0.3338;LWFF;First;PSO
172.8;3;6.25;12.5;20.0;0.7612;LWFF;First;PSO
172.8;2;12.5;25.0;20.0;0.7622;LWFF;First;PSO
