time;host_name;host_id;energy;vm_policy;link_policy;wf_policy
183;h_2;2.0;6.1105;LFF;First;SJF
183;h_1;1.0;6.1;LFF;First;SJF
183;h_0;0.0;6.1025;LFF;First;SJF
183;h_3;3.0;6.1025;LFF;First;SJF
183;h_2;2.0;6.1105;LFF;First;SJF
183;h_1;1.0;6.1;LFF;First;SJF
183;h_0;0.0;6.1025;LFF;First;SJF
183;h_3;3.0;6.1025;LFF;First;SJF
183;h_2;2.0;6.1105;LFF;First;SJF
183;h_1;1.0;6.1;LFF;First;SJF
183;h_0;0.0;6.1025;LFF;First;SJF
183;h_3;3.0;6.1025;LFF;First;SJF
183;h_2;2.0;6.1105;LFF;First;SJF
183;h_1;1.0;6.1;LFF;First;SJF
183;h_0;0.0;6.1025;LFF;First;SJF
193;h_3;3.0;6.4363;LFF;First;SJF
193;h_2;2.0;6.4448;LFF;First;SJF
193;h_1;1.0;6.4337;LFF;First;SJF
193;h_0;0.0;6.4363;LFF;First;SJF
162;h_3;3.0;5.4181;LWFF;BLA;Priority
162;h_2;2.0;5.4252;LWFF;BLA;Priority
162;h_1;1.0;5.4159;LWFF;BLA;Priority
162;h_0;0.0;5.4181;LWFF;BLA;Priority
162;h_3;3.0;5.4181;LWFF;BLA;Priority
162;h_2;2.0;5.4252;LWFF;BLA;Priority
162;h_1;1.0;5.4159;LWFF;BLA;Priority
162;h_0;0.0;5.4181;LWFF;BLA;Priority
162;h_3;3.0;5.4181;LWFF;BLA;Priority
162;h_2;2.0;5.4252;LWFF;BLA;Priority
162;h_1;1.0;5.4159;LWFF;BLA;Priority
162;h_0;0.0;5.4181;LWFF;BLA;Priority
162;h_3;3.0;5.4181;LWFF;BLA;Priority
162;h_2;2.0;5.4252;LWFF;BLA;Priority
162;h_1;1.0;5.4159;LWFF;BLA;Priority
162;h_0;0.0;5.4181;LWFF;BLA;Priority
162;h_3;3.0;5.4181;LWFF;BLA;Priority
162;h_2;2.0;5.4252;LWFF;BLA;Priority
162;h_1;1.0;5.4159;LWFF;BLA;Priority
162;h_0;0.0;5.4181;LWFF;BLA;Priority
162;h_3;3.0;5.4181;LWFF;BLA;Priority
162;h_2;2.0;5.4252;LWFF;BLA;Priority
162;h_1;1.0;5.4159;LWFF;BLA;Priority
162;h_0;0.0;5.4181;LWFF;BLA;Priority
162;h_3;3.0;5.4181;LWFF;BLA;Priority
162;h_2;2.0;5.4252;LWFF;BLA;Priority
162;h_1;1.0;5.4159;LWFF;BLA;Priority
162;h_0;0.0;5.4181;LWFF;BLA;Priority
162;h_3;3.0;5.4181;LWFF;BLA;Priority
162;h_2;2.0;5.4252;LWFF;BLA;Priority
162;h_1;1.0;5.4159;LWFF;BLA;Priority
162;h_0;0.0;5.4181;LWFF;BLA;Priority
162;h_3;3.0;5.4181;LWFF;BLA;Priority
162;h_2;2.0;5.4252;LWFF;BLA;Priority
162;h_1;1.0;5.4159;LWFF;BLA;Priority
162;h_0;0.0;5.4181;LWFF;BLA;Priority
176;h_3;3.0;5.7519;LWFF;BLA;Priority
176;h_2;2.0;5.7595;LWFF;BLA;Priority
176;h_1;1.0;5.7496;LWFF;BLA;Priority
176;h_0;0.0;5.7519;LWFF;BLA;Priority
176;h_3;3.0;5.7519;LWFF;BLA;Priority
176;h_2;2.0;5.7595;LWFF;BLA;Priority
176;h_1;1.0;5.7496;LWFF;BLA;Priority
176;h_0;0.0;5.7519;LWFF;BLA;Priority
176;h_3;3.0;5.7519;LWFF;BLA;Priority
176;h_2;2.0;5.7595;LWFF;BLA;Priority
176;h_1;1.0;5.7496;LWFF;BLA;Priority
176;h_0;0.0;5.7519;LWFF;BLA;Priority
176;h_3;3.0;5.7519;LWFF;BLA;Priority
176;h_2;2.0;5.7595;LWFF;BLA;Priority
176;h_1;1.0;5.7496;LWFF;BLA;Priority
176;h_0;0.0;5.7519;LWFF;BLA;Priority
182;h_3;3.0;6.0857;LWFF;BLA;Priority
182;h_2;2.0;6.0938;LWFF;BLA;Priority
182;h_1;1.0;6.0833;LWFF;BLA;Priority
182;h_0;0.0;6.0857;LWFF;BLA;Priority
142;h_3;3.0;4.7504;LWFF;BLA;PSO
142;h_2;2.0;4.7567;LWFF;BLA;PSO
142;h_1;1.0;4.7485;LWFF;BLA;PSO
142;h_0;0.0;4.7504;LWFF;BLA;PSO
142;h_3;3.0;4.7504;LWFF;BLA;PSO
142;h_2;2.0;4.7567;LWFF;BLA;PSO
142;h_1;1.0;4.7485;LWFF;BLA;PSO
142;h_0;0.0;4.7504;LWFF;BLA;PSO
142;h_3;3.0;4.7504;LWFF;BLA;PSO
142;h_2;2.0;4.7567;LWFF;BLA;PSO
142;h_1;1.0;4.7485;LWFF;BLA;PSO
142;h_0;0.0;4.7504;LWFF;BLA;PSO
142;h_3;3.0;4.7504;LWFF;BLA;PSO
142;h_2;2.0;4.7567;LWFF;BLA;PSO
142;h_1;1.0;4.7485;LWFF;BLA;PSO
142;h_0;0.0;4.7504;LWFF;BLA;PSO
142;h_3;3.0;4.7504;LWFF;BLA;PSO
142;h_2;2.0;4.7567;LWFF;BLA;PSO
142;h_1;1.0;4.7485;LWFF;BLA;PSO
142;h_0;0.0;4.7504;LWFF;BLA;PSO
142;h_3;3.0;4.7504;LWFF;BLA;PSO
142;h_2;2.0;4.7567;LWFF;BLA;PSO
142;h_1;1.0;4.7485;LWFF;BLA;PSO
142;h_0;0.0;4.7504;LWFF;BLA;PSO
142;h_3;3.0;4.7504;LWFF;BLA;PSO
142;h_2;2.0;4.7567;LWFF;BLA;PSO
142;h_1;1.0;4.7485;LWFF;BLA;PSO
142;h_0;0.0;4.7504;LWFF;BLA;PSO
142;h_3;3.0;4.7504;LWFF;BLA;PSO
142;h_2;2.0;4.7567;LWFF;BLA;PSO
142;h_1;1.0;4.7485;LWFF;BLA;PSO
142;h_0;0.0;4.7504;LWFF;BLA;PSO
142;h_3;3.0;4.7504;LWFF;BLA;PSO
142;h_2;2.0;4.7567;LWFF;BLA;PSO
142;h_1;1.0;4.7485;LWFF;BLA;PSO
142;h_0;0.0;4.7504;LWFF;BLA;PSO
166;h_3;3.0;5.555;LWFF;BLA;PSO
166;h_2;2.0;5.5623;LWFF;BLA;PSO
166;h_1;1.0;5.5527;LWFF;BLA;PSO
166;h_0;0.0;5.555;LWFF;BLA;PSO
166;h_3;3.0;5.555;LWFF;BLA;PSO
166;h_2;2.0;5.5623;LWFF;BLA;PSO
166;h_1;1.0;5.5527;LWFF;BLA;PSO
166;h_0;0.0;5.555;LWFF;BLA;PSO
166;h_3;3.0;5.555;LWFF;BLA;PSO
166;h_2;2.0;5.5623;LWFF;BLA;PSO
166;h_1;1.0;5.5527;LWFF;BLA;PSO
166;h_0;0.0;5.555;LWFF;BLA;PSO
166;h_3;3.0;5.555;LWFF;BLA;PSO
166;h_2;2.0;5.5623;LWFF;BLA;PSO
166;h_1;1.0;5.5527;LWFF;BLA;PSO
166;h_0;0.0;5.555;LWFF;BLA;PSO
176;h_3;3.0;5.8888;LWFF;BLA;PSO
176;h_2;2.0;5.8966;LWFF;BLA;PSO
176;h_1;1.0;5.8864;LWFF;BLA;PSO
176;h_0;0.0;5.8888;LWFF;BLA;PSO
162;h_3;3.0;5.4181;LWFF;BLA;SJF
162;h_2;2.0;5.4252;LWFF;BLA;SJF
162;h_1;1.0;5.4159;LWFF;BLA;SJF
162;h_0;0.0;5.4181;LWFF;BLA;SJF
162;h_3;3.0;5.4181;LWFF;BLA;SJF
162;h_2;2.0;5.4252;LWFF;BLA;SJF
162;h_1;1.0;5.4159;LWFF;BLA;SJF
162;h_0;0.0;5.4181;LWFF;BLA;SJF
162;h_3;3.0;5.4181;LWFF;BLA;SJF
162;h_2;2.0;5.4252;LWFF;BLA;SJF
162;h_1;1.0;5.4159;LWFF;BLA;SJF
162;h_0;0.0;5.4181;LWFF;BLA;SJF
162;h_3;3.0;5.4181;LWFF;BLA;SJF
162;h_2;2.0;5.4252;LWFF;BLA;SJF
162;h_1;1.0;5.4159;LWFF;BLA;SJF
162;h_0;0.0;5.4181;LWFF;BLA;SJF
162;h_3;3.0;5.4181;LWFF;BLA;SJF
162;h_2;2.0;5.4252;LWFF;BLA;SJF
162;h_1;1.0;5.4159;LWFF;BLA;SJF
162;h_0;0.0;5.4181;LWFF;BLA;SJF
162;h_3;3.0;5.4181;LWFF;BLA;SJF
162;h_2;2.0;5.4252;LWFF;BLA;SJF
162;h_1;1.0;5.4159;LWFF;BLA;SJF
162;h_0;0.0;5.4181;LWFF;BLA;SJF
162;h_3;3.0;5.4181;LWFF;BLA;SJF
162;h_2;2.0;5.4252;LWFF;BLA;SJF
162;h_1;1.0;5.4159;LWFF;BLA;SJF
162;h_0;0.0;5.4181;LWFF;BLA;SJF
162;h_3;3.0;5.4181;LWFF;BLA;SJF
162;h_2;2.0;5.4252;LWFF;BLA;SJF
162;h_1;1.0;5.4159;LWFF;BLA;SJF
162;h_0;0.0;5.4181;LWFF;BLA;SJF
162;h_3;3.0;5.4181;LWFF;BLA;SJF
162;h_2;2.0;5.4252;LWFF;BLA;SJF
162;h_1;1.0;5.4159;LWFF;BLA;SJF
162;h_0;0.0;5.4181;LWFF;BLA;SJF
176;h_3;3.0;5.7519;LWFF;BLA;SJF
176;h_2;2.0;5.7595;LWFF;BLA;SJF
176;h_1;1.0;5.7496;LWFF;BLA;SJF
176;h_0;0.0;5.7519;LWFF;BLA;SJF
176;h_3;3.0;5.7519;LWFF;BLA;SJF
176;h_2;2.0;5.7595;LWFF;BLA;SJF
176;h_1;1.0;5.7496;LWFF;BLA;SJF
176;h_0;0.0;5.7519;LWFF;BLA;SJF
176;h_3;3.0;5.7519;LWFF;BLA;SJF
176;h_2;2.0;5.7595;LWFF;BLA;SJF
176;h_1;1.0;5.7496;LWFF;BLA;SJF
176;h_0;0.0;5.7519;LWFF;BLA;SJF
176;h_3;3.0;5.7519;LWFF;BLA;SJF
176;h_2;2.0;5.7595;LWFF;BLA;SJF
176;h_1;1.0;5.7496;LWFF;BLA;SJF
176;h_0;0.0;5.7519;LWFF;BLA;SJF
182;h_3;3.0;6.0857;LWFF;BLA;SJF
182;h_2;2.0;6.0938;LWFF;BLA;SJF
182;h_1;1.0;6.0833;LWFF;BLA;SJF
182;h_0;0.0;6.0857;LWFF;BLA;SJF
162;h_3;3.0;5.3413;LWFF;First;Priority
162;h_2;2.0;5.3483;LWFF;First;Priority
162;h_1;1.0;5.3391;LWFF;First;Priority
162;h_0;0.0;5.3413;LWFF;First;Priority
162;h_3;3.0;5.3413;LWFF;First;Priority
162;h_2;2.0;5.3483;LWFF;First;Priority
162;h_1;1.0;5.3391;LWFF;First;Priority
162;h_0;0.0;5.3413;LWFF;First;Priority
162;h_3;3.0;5.3413;LWFF;First;Priority
162;h_2;2.0;5.3483;LWFF;First;Priority
162;h_1;1.0;5.3391;LWFF;First;Priority
162;h_0;0.0;5.3413;LWFF;First;Priority
162;h_3;3.0;5.3413;LWFF;First;Priority
162;h_2;2.0;5.3483;LWFF;First;Priority
162;h_1;1.0;5.3391;LWFF;First;Priority
162;h_0;0.0;5.3413;LWFF;First;Priority
162;h_3;3.0;5.3413;LWFF;First;Priority
162;h_2;2.0;5.3483;LWFF;First;Priority
162;h_1;1.0;5.3391;LWFF;First;Priority
162;h_0;0.0;5.3413;LWFF;First;Priority
162;h_3;3.0;5.3413;LWFF;First;Priority
162;h_2;2.0;5.3483;LWFF;First;Priority
162;h_1;1.0;5.3391;LWFF;First;Priority
162;h_0;0.0;5.3413;LWFF;First;Priority
162;h_3;3.0;5.3413;LWFF;First;Priority
162;h_2;2.0;5.3483;LWFF;First;Priority
162;h_1;1.0;5.3391;LWFF;First;Priority
162;h_0;0.0;5.3413;LWFF;First;Priority
162;h_3;3.0;5.3413;LWFF;First;Priority
162;h_2;2.0;5.3483;LWFF;First;Priority
162;h_1;1.0;5.3391;LWFF;First;Priority
162;h_0;0.0;5.3413;LWFF;First;Priority
162;h_3;3.0;5.3413;LWFF;First;Priority
162;h_2;2.0;5.3483;LWFF;First;Priority
162;h_1;1.0;5.3391;LWFF;First;Priority
162;h_0;0.0;5.3413;LWFF;First;Priority
183;h_3;3.0;6.1025;LWFF;First;Priority
183;h_2;2.0;6.1105;LWFF;First;Priority
183;h_1;1.0;6.1;LWFF;First;Priority
183;h_0;0.0;6.1025;LWFF;First;Priority
183;h_3;3.0;6.1025;LWFF;First;Priority
183;h_2;2.0;6.1105;LWFF;First;Priority
183;h_1;1.0;6.1;LWFF;First;Priority
183;h_0;0.0;6.1025;LWFF;First;Priority
183;h_3;3.0;6.1025;LWFF;First;Priority
183;h_2;2.0;6.1105;LWFF;First;Priority
183;h_1;1.0;6.1;LWFF;First;Priority
183;h_0;0.0;6.1025;LWFF;First;Priority
183;h_3;3.0;6.1025;LWFF;First;Priority
183;h_2;2.0;6.1105;LWFF;First;Priority
183;h_1;1.0;6.1;LWFF;First;Priority
183;h_0;0.0;6.1025;LWFF;First;Priority
193;h_3;3.0;6.4363;LWFF;First;Priority
193;h_2;2.0;6.4448;LWFF;First;Priority
193;h_1;1.0;6.4337;LWFF;First;Priority
193;h_0;0.0;6.4363;LWFF;First;Priority
142;h_3;3.0;4.6736;LWFF;First;PSO
142;h_2;2.0;4.6798;LWFF;First;PSO
142;h_1;1.0;4.6717;LWFF;First;PSO
142;h_0;0.0;4.6736;LWFF;First;PSO
142;h_3;3.0;4.6736;LWFF;First;PSO
142;h_2;2.0;4.6798;LWFF;First;PSO
142;h_1;1.0;4.6717;LWFF;First;PSO
142;h_0;0.0;4.6736;LWFF;First;PSO
142;h_3;3.0;4.6736;LWFF;First;PSO
142;h_2;2.0;4.6798;LWFF;First;PSO
142;h_1;1.0;4.6717;LWFF;First;PSO
142;h_0;0.0;4.6736;LWFF;First;PSO
142;h_3;3.0;4.6736;LWFF;First;PSO
142;h_2;2.0;4.6798;LWFF;First;PSO
142;h_1;1.0;4.6717;LWFF;First;PSO
142;h_0;0.0;4.6736;LWFF;First;PSO
142;h_3;3.0;4.6736;LWFF;First;PSO
142;h_2;2.0;4.6798;LWFF;First;PSO
142;h_1;1.0;4.6717;LWFF;First;PSO
142;h_0;0.0;4.6736;LWFF;First;PSO
142;h_3;3.0;4.6736;LWFF;First;PSO
142;h_2;2.0;4.6798;LWFF;First;PSO
142;h_1;1.0;4.6717;LWFF;First;PSO
142;h_0;0.0;4.6736;LWFF;First;PSO
142;h_3;3.0;4.6736;LWFF;First;PSO
142;h_2;2.0;4.6798;LWFF;First;PSO
142;h_1;1.0;4.6717;LWFF;First;PSO
142;h_0;0.0;4.6736;LWFF;First;PSO
142;h_3;3.0;4.6736;LWFF;First;PSO
142;h_2;2.0;4.6798;LWFF;First;PSO
142;h_1;1.0;4.6717;LWFF;First;PSO
142;h_0;0.0;4.6736;LWFF;First;PSO
142;h_3;3.0;4.6736;LWFF;First;PSO
142;h_2;2.0;4.6798;LWFF;First;PSO
142;h_1;1.0;4.6717;LWFF;First;PSO
142;h_0;0.0;4.6736;LWFF;First;PSO
144;h_3;3.0;4.6736;LWFF;First;PSO
144;h_2;2.0;4.6798;LWFF;First;PSO
144;h_1;1.0;4.6717;LWFF;First;PSO
144;h_0;0.0;4.6736;LWFF;First;PSO
144;h_3;3.0;4.6736;LWFF;First;PSO
144;h_2;2.0;4.6798;LWFF;First;PSO
144;h_1;1.0;4.6717;LWFF;First;PSO
144;h_0;0.0;4.6736;LWFF;First;PSO
144;h_3;3.0;4.6736;LWFF;First;PSO
144;h_2;2.0;4.6798;LWFF;First;PSO
144;h_1;1.0;4.6717;LWFF;First;PSO
144;h_0;0.0;4.6736;LWFF;First;PSO
144;h_3;3.0;4.6736;LWFF;First;PSO
144;h_2;2.0;4.6798;LWFF;First;PSO
144;h_1;1.0;4.6717;LWFF;First;PSO
144;h_0;0.0;4.6736;LWFF;First;PSO
173;h_3;3.0;5.7686;LWFF;First;PSO
173;h_2;2.0;5.7763;LWFF;First;PSO
173;h_1;1.0;5.7663;LWFF;First;PSO
173;h_0;0.0;5.7686;LWFF;First;PSO
173;h_3;3.0;5.7686;LWFF;First;PSO
173;h_2;2.0;5.7763;LWFF;First;PSO
173;h_1;1.0;5.7663;LWFF;First;PSO
173;h_0;0.0;5.7686;LWFF;First;PSO
173;h_3;3.0;5.7686;LWFF;First;PSO
173;h_2;2.0;5.7763;LWFF;First;PSO
173;h_1;1.0;5.7663;LWFF;First;PSO
173;h_0;0.0;5.7686;LWFF;First;PSO
173;h_3;3.0;5.7686;LWFF;First;PSO
173;h_2;2.0;5.7763;LWFF;First;PSO
173;h_1;1.0;5.7663;LWFF;First;PSO
173;h_0;0.0;5.7686;LWFF;First;PSO
183;h_3;3.0;6.1025;LWFF;First;PSO
183;h_2;2.0;6.1105;LWFF;First;PSO
183;h_1;1.0;6.1;LWFF;First;PSO
183;h_0;0.0;6.1025;LWFF;First;PSO
162;h_3;3.0;5.3413;LWFF;First;SJF
162;h_2;2.0;5.3483;LWFF;First;SJF
162;h_1;1.0;5.3391;LWFF;First;SJF
162;h_0;0.0;5.3413;LWFF;First;SJF
162;h_3;3.0;5.3413;LWFF;First;SJF
162;h_2;2.0;5.3483;LWFF;First;SJF
162;h_1;1.0;5.3391;LWFF;First;SJF
162;h_0;0.0;5.3413;LWFF;First;SJF
162;h_3;3.0;5.3413;LWFF;First;SJF
162;h_2;2.0;5.3483;LWFF;First;SJF
162;h_1;1.0;5.3391;LWFF;First;SJF
162;h_0;0.0;5.3413;LWFF;First;SJF
162;h_3;3.0;5.3413;LWFF;First;SJF
162;h_2;2.0;5.3483;LWFF;First;SJF
162;h_1;1.0;5.3391;LWFF;First;SJF
162;h_0;0.0;5.3413;LWFF;First;SJF
162;h_3;3.0;5.3413;LWFF;First;SJF
162;h_2;2.0;5.3483;LWFF;First;SJF
162;h_1;1.0;5.3391;LWFF;First;SJF
162;h_0;0.0;5.3413;LWFF;First;SJF
162;h_3;3.0;5.3413;LWFF;First;SJF
162;h_2;2.0;5.3483;LWFF;First;SJF
162;h_1;1.0;5.3391;LWFF;First;SJF
162;h_0;0.0;5.3413;LWFF;First;SJF
162;h_3;3.0;5.3413;LWFF;First;SJF
162;h_2;2.0;5.3483;LWFF;First;SJF
162;h_1;1.0;5.3391;LWFF;First;SJF
162;h_0;0.0;5.3413;LWFF;First;SJF
162;h_3;3.0;5.3413;LWFF;First;SJF
162;h_2;2.0;5.3483;LWFF;First;SJF
162;h_1;1.0;5.3391;LWFF;First;SJF
162;h_0;0.0;5.3413;LWFF;First;SJF
162;h_3;3.0;5.3413;LWFF;First;SJF
162;h_2;2.0;5.3483;LWFF;First;SJF
162;h_1;1.0;5.3391;LWFF;First;SJF
162;h_0;0.0;5.3413;LWFF;First;SJF
183;h_3;3.0;6.1025;LWFF;First;SJF
183;h_2;2.0;6.1105;LWFF;First;SJF
183;h_1;1.0;6.1;LWFF;First;SJF
183;h_0;0.0;6.1025;LWFF;First;SJF
183;h_3;3.0;6.1025;LWFF;First;SJF
183;h_2;2.0;6.1105;LWFF;First;SJF
183;h_1;1.0;6.1;LWFF;First;SJF
183;h_0;0.0;6.1025;LWFF;First;SJF
183;h_3;3.0;6.1025;LWFF;First;SJF
183;h_2;2.0;6.1105;LWFF;First;SJF
183;h_1;1.0;6.1;LWFF;First;SJF
183;h_0;0.0;6.1025;LWFF;First;SJF
183;h_3;3.0;6.1025;LWFF;First;SJF
183;h_2;2.0;6.1105;LWFF;First;SJF
183;h_1;1.0;6.1;LWFF;First;SJF
183;h_0;0.0;6.1025;LWFF;First;SJF
193;h_3;3.0;6.4363;LWFF;First;SJF
193;h_2;2.0;6.4448;LWFF;First;SJF
193;h_1;1.0;6.4337;LWFF;First;SJF
193;h_0;0.0;6.4363;LWFF;First;SJF
73;h_3;3.0;2.4333;MFF;BLA;Priority
73;h_2;2.0;0.0;MFF;BLA;Priority
73;h_1;1.0;0.0;MFF;BLA;Priority
73;h_0;0.0;0.0;MFF;BLA;Priority
73;h_3;3.0;2.4333;MFF;BLA;Priority
73;h_2;2.0;0.0;MFF;BLA;Priority
73;h_1;1.0;0.0;MFF;BLA;Priority
73;h_0;0.0;0.0;MFF;BLA;Priority
73;h_3;3.0;2.4333;MFF;BLA;Priority
73;h_2;2.0;0.0;MFF;BLA;Priority
73;h_1;1.0;0.0;MFF;BLA;Priority
73;h_0;0.0;0.0;MFF;BLA;Priority
83;h_3;3.0;2.7689;MFF;BLA;Priority
83;h_2;2.0;0.0;MFF;BLA;Priority
83;h_1;1.0;0.0;MFF;BLA;Priority
83;h_0;0.0;0.0;MFF;BLA;Priority
53;h_3;3.0;1.6781;MFF;BLA;PSO
53;h_2;2.0;0.0;MFF;BLA;PSO
53;h_1;1.0;0.0;MFF;BLA;PSO
53;h_0;0.0;0.0;MFF;BLA;PSO
53;h_3;3.0;1.6781;MFF;BLA;PSO
53;h_2;2.0;0.0;MFF;BLA;PSO
53;h_1;1.0;0.0;MFF;BLA;PSO
53;h_0;0.0;0.0;MFF;BLA;PSO
53;h_3;3.0;1.6781;MFF;BLA;PSO
53;h_2;2.0;0.0;MFF;BLA;PSO
53;h_1;1.0;0.0;MFF;BLA;PSO
53;h_0;0.0;0.0;MFF;BLA;PSO
70;h_3;3.0;2.3494;MFF;BLA;PSO
70;h_2;2.0;0.0;MFF;BLA;PSO
70;h_1;1.0;0.0;MFF;BLA;PSO
70;h_0;0.0;0.0;MFF;BLA;PSO
73;h_3;3.0;2.4333;MFF;BLA;SJF
73;h_2;2.0;0.0;MFF;BLA;SJF
73;h_1;1.0;0.0;MFF;BLA;SJF
73;h_0;0.0;0.0;MFF;BLA;SJF
73;h_3;3.0;2.4333;MFF;BLA;SJF
73;h_2;2.0;0.0;MFF;BLA;SJF
73;h_1;1.0;0.0;MFF;BLA;SJF
73;h_0;0.0;0.0;MFF;BLA;SJF
73;h_3;3.0;2.4333;MFF;BLA;SJF
73;h_2;2.0;0.0;MFF;BLA;SJF
73;h_1;1.0;0.0;MFF;BLA;SJF
73;h_0;0.0;0.0;MFF;BLA;SJF
83;h_3;3.0;2.7689;MFF;BLA;SJF
83;h_2;2.0;0.0;MFF;BLA;SJF
83;h_1;1.0;0.0;MFF;BLA;SJF
83;h_0;0.0;0.0;MFF;BLA;SJF
73;h_3;3.0;2.4333;MFF;First;Priority
73;h_2;2.0;0.0;MFF;First;Priority
73;h_1;1.0;0.0;MFF;First;Priority
73;h_0;0.0;0.0;MFF;First;Priority
73;h_3;3.0;2.4333;MFF;First;Priority
73;h_2;2.0;0.0;MFF;First;Priority
73;h_1;1.0;0.0;MFF;First;Priority
73;h_0;0.0;0.0;MFF;First;Priority
73;h_3;3.0;2.4333;MFF;First;Priority
73;h_2;2.0;0.0;MFF;First;Priority
73;h_1;1.0;0.0;MFF;First;Priority
73;h_0;0.0;0.0;MFF;First;Priority
83;h_3;3.0;2.7689;MFF;First;Priority
83;h_2;2.0;0.0;MFF;First;Priority
83;h_1;1.0;0.0;MFF;First;Priority
83;h_0;0.0;0.0;MFF;First;Priority
53;h_3;3.0;1.6781;MFF;First;PSO
53;h_2;2.0;0.0;MFF;First;PSO
53;h_1;1.0;0.0;MFF;First;PSO
53;h_0;0.0;0.0;MFF;First;PSO
53;h_3;3.0;1.6781;MFF;First;PSO
53;h_2;2.0;0.0;MFF;First;PSO
53;h_1;1.0;0.0;MFF;First;PSO
53;h_0;0.0;0.0;MFF;First;PSO
53;h_3;3.0;1.6781;MFF;First;PSO
53;h_2;2.0;0.0;MFF;First;PSO
53;h_1;1.0;0.0;MFF;First;PSO
53;h_0;0.0;0.0;MFF;First;PSO
70;h_3;3.0;2.3494;MFF;First;PSO
70;h_2;2.0;0.0;MFF;First;PSO
70;h_1;1.0;0.0;MFF;First;PSO
70;h_0;0.0;0.0;MFF;First;PSO
73;h_3;3.0;2.4333;MFF;First;SJF
73;h_2;2.0;0.0;MFF;First;SJF
73;h_1;1.0;0.0;MFF;First;SJF
73;h_0;0.0;0.0;MFF;First;SJF
73;h_3;3.0;2.4333;MFF;First;SJF
73;h_2;2.0;0.0;MFF;First;SJF
73;h_1;1.0;0.0;MFF;First;SJF
73;h_0;0.0;0.0;MFF;First;SJF
73;h_3;3.0;2.4333;MFF;First;SJF
73;h_2;2.0;0.0;MFF;First;SJF
73;h_1;1.0;0.0;MFF;First;SJF
73;h_0;0.0;0.0;MFF;First;SJF
83;h_3;3.0;2.7689;MFF;First;SJF
83;h_2;2.0;0.0;MFF;First;SJF
83;h_1;1.0;0.0;MFF;First;SJF
83;h_0;0.0;0.0;MFF;First;SJF
