pkt_id;src;dest;psize;delay_ms;proc_delay_ms;prop_delay_ms;trans_delay_ms;queue_delay_ms;vm_policy;link_policy;wf_policy
27;app0;web1;100000000;30850.6658;450.0;0.222;8000.0;22400.0239;LWFF;BLA;SJF
42;db0;app0;75000000;26045.6659;15.0;0.222;6000.0;20030.0039;LWFF;BLA;SJF
43;app0;web1;75000000;25605.6659;35.0;0.222;6000.0;19570.0239;LWFF;BLA;SJF
14;db0;app0;75000000;42500.6658;7500.0;0.222;6000.0;29000.0039;LWFF;BLA;SJF
28;web1;app0;5000000;36200.6658;10000.0;0.222;400.0;25800.0039;LWFF;BLA;SJF
41;app0;db0;100000000;32545.6659;15.0;0.222;8000.0;24530.0039;LWFF;BLA;SJF
44;web1;app0;100000000;31300.6659;100.0;0.222;8000.0;23200.0039;LWFF;BLA;SJF
46;db0;app0;100000000;30450.6659;150.0;0.222;8000.0;22300.0039;LWFF;BLA;SJF
6;db0;app0;100000000;52500.6658;7500.0;0.222;8000.0;37000.0039;LWFF;BLA;SJF
49;app0;db0;100000000;31350.6658;950.0;0.222;8000.0;22400.0039;LWFF;BLA;SJF
30;db0;app0;5000000;42700.6658;12500.0;0.222;400.0;29800.0039;LWFF;BLA;SJF
20;web1;app0;50000000;51000.6658;10000.0;0.222;4000.0;37000.0039;LWFF;BLA;SJF
15;app0;web0;75000000;72000.6029;17500.0;0.201;6000.0;48499.9819;LWFF;BLA;SJF
21;app0;db0;100000000;70000.6658;12500.0;0.222;8000.0;49500.0039;LWFF;BLA;SJF
7;app0;web0;100000000;82000.6029;17500.0;0.201;8000.0;56499.9819;LWFF;BLA;SJF
22;db0;app0;100000000;77000.6658;15000.0;0.222;8000.0;54000.0039;LWFF;BLA;SJF
38;db0;app0;5000000;71200.6658;20000.0;0.222;400.0;50800.0039;LWFF;BLA;SJF
29;app0;db0;100000000;81000.6658;17500.0;0.222;8000.0;55500.0039;LWFF;BLA;SJF
36;web1;app0;10000000;78400.6658;25000.0;0.222;800.0;52600.0039;LWFF;BLA;SJF
31;app0;web0;10000000;88400.6029;27500.0;0.201;800.0;60099.9819;LWFF;BLA;SJF
23;app0;web0;50000000;117000.6029;32500.0;0.201;4000.0;80499.9819;LWFF;BLA;SJF
37;app0;db0;20000000;117800.6658;37500.0;0.222;1600.0;78700.0039;LWFF;BLA;SJF
39;app0;web0;20000000;141800.6029;42500.0;0.201;1600.0;97699.9819;LWFF;BLA;SJF
0;web0;app0;10000000;10800.402;100.0;0.201;800.0;9900.201;LWFF;First;Priority
8;web0;app0;10000000;6800.402;100.0;0.201;800.0;5900.201;LWFF;First;Priority
1;app0;db0;5000000;11351.2059;150.0;0.402;800.0;10400.8039;LWFF;First;Priority
3;app0;web1;5000000;10951.2059;350.0;0.402;800.0;9800.8039;LWFF;First;Priority
12;web1;app0;5000000;8401.2059;1000.0;0.402;800.0;6600.8039;LWFF;First;Priority
24;web0;app0;10000000;9000.402;200.0;0.201;800.0;8000.201;LWFF;First;Priority
16;web0;app0;75000000;13400.402;200.0;0.201;6000.0;7200.201;LWFF;First;Priority
4;web1;app0;20000000;19601.2059;1000.0;0.402;3200.0;15400.8039;LWFF;First;Priority
19;app0;web1;10000000;15951.2058;550.0;0.402;1600.0;13800.8039;LWFF;First;Priority
35;app0;web1;20000000;13351.2058;750.0;0.402;3200.0;9400.8039;LWFF;First;Priority
47;app0;web0;5000000;7750.6029;350.0;0.201;400.0;7000.4019;LWFF;First;Priority
45;app0;db0;5000000;9351.2058;150.0;0.402;800.0;8400.8039;LWFF;First;Priority
40;web0;app0;20000000;12220.4019;10.0;0.201;1600.0;10610.201;LWFF;First;Priority
9;app0;db0;50000000;28951.2059;150.0;0.402;8000.0;20800.8039;LWFF;First;Priority
17;app0;db0;50000000;25251.2059;250.0;0.402;8000.0;17000.8039;LWFF;First;Priority
11;app0;web1;50000000;28551.2059;350.0;0.402;8000.0;20200.8039;LWFF;First;Priority
32;web0;app0;100000000;19800.4019;400.0;0.201;8000.0;11400.201;LWFF;First;Priority
5;app0;db0;10000000;33801.2059;7500.0;0.402;1600.0;24700.8039;LWFF;First;Priority
13;app0;db0;20000000;34601.2059;7500.0;0.402;3200.0;23900.8039;LWFF;First;Priority
48;web0;app0;75000000;18200.4019;600.0;0.201;6000.0;11600.201;LWFF;First;Priority
26;db0;app0;50000000;30601.2058;200.0;0.402;8000.0;22400.8039;LWFF;First;Priority
28;web1;app0;5000000;37401.2059;10000.0;0.402;800.0;26600.8039;LWFF;First;Priority
33;app0;db0;75000000;39851.2058;450.0;0.402;12000.0;27400.8039;LWFF;First;Priority
2;db0;app0;100000000;56451.2058;150.0;0.402;16000.0;40300.8039;LWFF;First;Priority
10;db0;app0;100000000;52451.2058;150.0;0.402;16000.0;36300.8039;LWFF;First;Priority
30;db0;app0;5000000;43901.2058;12500.0;0.402;800.0;30600.8039;LWFF;First;Priority
42;db0;app0;75000000;44046.2058;15.0;0.402;12000.0;32030.8039;LWFF;First;Priority
43;app0;web1;75000000;43606.2058;35.0;0.402;12000.0;31570.8039;LWFF;First;Priority
14;db0;app0;75000000;60501.2058;7500.0;0.402;12000.0;41000.8039;LWFF;First;Priority
18;db0;app0;100000000;58601.2058;200.0;0.402;16000.0;42400.8039;LWFF;First;Priority
25;app0;db0;100000000;55251.2058;250.0;0.402;16000.0;39000.8039;LWFF;First;Priority
34;db0;app0;100000000;51051.2058;350.0;0.402;16000.0;34700.8039;LWFF;First;Priority
27;app0;web1;100000000;54851.2058;450.0;0.402;16000.0;38400.8039;LWFF;First;Priority
20;web1;app0;50000000;63001.2059;10000.0;0.402;8000.0;45000.8039;LWFF;First;Priority
41;app0;db0;100000000;56546.2058;15.0;0.402;16000.0;40530.8039;LWFF;First;Priority
44;web1;app0;100000000;55301.2059;100.0;0.402;16000.0;39200.8039;LWFF;First;Priority
46;db0;app0;100000000;54451.2058;150.0;0.402;16000.0;38300.8039;LWFF;First;Priority
15;app0;web0;75000000;72000.6029;17500.0;0.201;6000.0;48500.4019;LWFF;First;Priority
6;db0;app0;100000000;76501.2058;7500.0;0.402;16000.0;53000.8039;LWFF;First;Priority
49;app0;db0;100000000;55351.2058;950.0;0.402;16000.0;38400.8039;LWFF;First;Priority
7;app0;web0;100000000;82000.6029;17500.0;0.201;8000.0;56500.4019;LWFF;First;Priority
38;db0;app0;5000000;72401.2058;20000.0;0.402;800.0;51600.8039;LWFF;First;Priority
36;web1;app0;10000000;80801.2059;25000.0;0.402;1600.0;54200.8039;LWFF;First;Priority
31;app0;web0;10000000;88400.6029;27500.0;0.201;800.0;60100.4019;LWFF;First;Priority
21;app0;db0;100000000;94001.2058;12500.0;0.402;16000.0;65500.8039;LWFF;First;Priority
22;db0;app0;100000000;101001.2058;15000.0;0.402;16000.0;70000.8039;LWFF;First;Priority
29;app0;db0;100000000;105001.2058;17500.0;0.402;16000.0;71500.8039;LWFF;First;Priority
23;app0;web0;50000000;117000.6029;32500.0;0.201;4000.0;80500.4019;LWFF;First;Priority
37;app0;db0;20000000;122601.2058;37500.0;0.402;3200.0;81900.8039;LWFF;First;Priority
39;app0;web0;20000000;141800.6029;42500.0;0.201;1600.0;97700.4019;LWFF;First;Priority
8;web0;app0;10000000;10770.402;100.0;0.201;800.0;9870.201;LWFF;First;PSO
0;web0;app0;10000000;10690.4019;100.0;0.201;800.0;9790.201;LWFF;First;PSO
24;web0;app0;10000000;10820.4019;200.0;0.201;800.0;9820.201;LWFF;First;PSO
47;app0;web0;5000000;10930.6029;350.0;0.201;400.0;10180.4019;LWFF;First;PSO
1;app0;db0;5000000;11431.2058;150.0;0.402;800.0;10480.8039;LWFF;First;PSO
45;app0;db0;5000000;11401.2058;150.0;0.402;800.0;10450.8039;LWFF;First;PSO
40;web0;app0;20000000;11850.4019;10.0;0.201;1600.0;10240.2009;LWFF;First;PSO
3;app0;web1;5000000;12071.2058;350.0;0.402;800.0;10920.8039;LWFF;First;PSO
12;web1;app0;5000000;14151.2058;1000.0;0.402;800.0;12350.8039;LWFF;First;PSO
19;app0;web1;10000000;15141.2058;550.0;0.402;1600.0;12990.8039;LWFF;First;PSO
35;app0;web1;20000000;20751.2059;750.0;0.402;3200.0;16800.8039;LWFF;First;PSO
16;web0;app0;75000000;21230.4019;200.0;0.201;6000.0;15030.201;LWFF;First;PSO
4;web1;app0;20000000;21581.2059;1000.0;0.402;3200.0;17380.8039;LWFF;First;PSO
48;web0;app0;75000000;22160.402;600.0;0.201;6000.0;15560.201;LWFF;First;PSO
32;web0;app0;100000000;25790.402;400.0;0.201;8000.0;17390.201;LWFF;First;PSO
9;app0;db0;50000000;33061.2058;150.0;0.402;8000.0;24910.8039;LWFF;First;PSO
26;db0;app0;50000000;33411.2059;200.0;0.402;8000.0;25210.8039;LWFF;First;PSO
17;app0;db0;50000000;33601.2059;250.0;0.402;8000.0;25350.8039;LWFF;First;PSO
11;app0;web1;50000000;33841.2059;350.0;0.402;8000.0;25490.8039;LWFF;First;PSO
5;app0;db0;10000000;35901.2058;7500.0;0.402;1600.0;26800.8039;LWFF;First;PSO
13;app0;db0;20000000;40741.2058;7500.0;0.402;3200.0;30040.8039;LWFF;First;PSO
28;web1;app0;5000000;41101.2058;10000.0;0.402;800.0;30300.8039;LWFF;First;PSO
42;db0;app0;75000000;45046.2059;15.0;0.402;12000.0;33030.8039;LWFF;First;PSO
43;app0;web1;75000000;44756.2058;35.0;0.402;12000.0;32720.8039;LWFF;First;PSO
33;app0;db0;75000000;45861.2058;450.0;0.402;12000.0;33410.8039;LWFF;First;PSO
30;db0;app0;5000000;48811.2059;12500.0;0.402;800.0;35510.8039;LWFF;First;PSO
41;app0;db0;100000000;56786.2058;15.0;0.402;16000.0;40770.8039;LWFF;First;PSO
44;web1;app0;100000000;57141.2059;100.0;0.402;16000.0;41040.8039;LWFF;First;PSO
2;db0;app0;100000000;57401.2059;150.0;0.402;16000.0;41250.8039;LWFF;First;PSO
46;db0;app0;100000000;57391.2059;150.0;0.402;16000.0;41240.8039;LWFF;First;PSO
10;db0;app0;100000000;57381.2059;150.0;0.402;16000.0;41230.8039;LWFF;First;PSO
18;db0;app0;100000000;57321.2058;200.0;0.402;16000.0;41120.8039;LWFF;First;PSO
25;app0;db0;100000000;57411.2058;250.0;0.402;16000.0;41160.8039;LWFF;First;PSO
34;db0;app0;100000000;57851.2059;350.0;0.402;16000.0;41500.8039;LWFF;First;PSO
27;app0;web1;100000000;58271.2059;450.0;0.402;16000.0;41820.8039;LWFF;First;PSO
49;app0;db0;100000000;59421.2058;950.0;0.402;16000.0;42470.8039;LWFF;First;PSO
20;web1;app0;50000000;62881.2059;10000.0;0.402;8000.0;44880.8039;LWFF;First;PSO
14;db0;app0;75000000;67091.2058;7500.0;0.402;12000.0;47590.8039;LWFF;First;PSO
38;db0;app0;5000000;70921.2058;20000.0;0.402;800.0;50120.8039;LWFF;First;PSO
15;app0;web0;75000000;79230.6029;17500.0;0.201;6000.0;55730.4019;LWFF;First;PSO
6;db0;app0;100000000;79371.2059;7500.0;0.402;16000.0;55870.8039;LWFF;First;PSO
7;app0;web0;100000000;85270.6029;17500.0;0.201;8000.0;59770.4019;LWFF;First;PSO
36;web1;app0;10000000;88661.2059;25000.0;0.402;1600.0;62060.8039;LWFF;First;PSO
31;app0;web0;10000000;93460.6029;27500.0;0.201;800.0;65160.4019;LWFF;First;PSO
21;app0;db0;100000000;94261.2058;12500.0;0.402;16000.0;65760.8039;LWFF;First;PSO
22;db0;app0;100000000;101711.2058;15000.0;0.402;16000.0;70710.8039;LWFF;First;PSO
29;app0;db0;100000000;109281.2059;17500.0;0.402;16000.0;75780.8039;LWFF;First;PSO
23;app0;web0;50000000;118030.6029;32500.0;0.201;4000.0;81530.4019;LWFF;First;PSO
37;app0;db0;20000000;130771.2058;37500.0;0.402;3200.0;90070.8039;LWFF;First;PSO
39;app0;web0;20000000;140840.6029;42500.0;0.201;1600.0;96740.4019;LWFF;First;PSO
0;web0;app0;10000000;10800.402;100.0;0.201;800.0;9900.201;LWFF;First;SJF
8;web0;app0;10000000;6800.402;100.0;0.201;800.0;5900.201;LWFF;First;SJF
1;app0;db0;5000000;11351.2059;150.0;0.402;800.0;10400.8039;LWFF;First;SJF
3;app0;web1;5000000;10951.2059;350.0;0.402;800.0;9800.8039;LWFF;First;SJF
12;web1;app0;5000000;8401.2058;1000.0;0.402;800.0;6600.8039;LWFF;First;SJF
24;web0;app0;10000000;9000.4019;200.0;0.201;800.0;8000.201;LWFF;First;SJF
16;web0;app0;75000000;13400.4019;200.0;0.201;6000.0;7200.201;LWFF;First;SJF
4;web1;app0;20000000;19601.2058;1000.0;0.402;3200.0;15400.8039;LWFF;First;SJF
19;app0;web1;10000000;15951.2058;550.0;0.402;1600.0;13800.8039;LWFF;First;SJF
35;app0;web1;20000000;13351.2058;750.0;0.402;3200.0;9400.8039;LWFF;First;SJF
47;app0;web0;5000000;7750.6029;350.0;0.201;400.0;7000.4019;LWFF;First;SJF
45;app0;db0;5000000;9351.2059;150.0;0.402;800.0;8400.8039;LWFF;First;SJF
40;web0;app0;20000000;12220.402;10.0;0.201;1600.0;10610.201;LWFF;First;SJF
9;app0;db0;50000000;28951.2059;150.0;0.402;8000.0;20800.8039;LWFF;First;SJF
17;app0;db0;50000000;25251.2059;250.0;0.402;8000.0;17000.8039;LWFF;First;SJF
11;app0;web1;50000000;28551.2059;350.0;0.402;8000.0;20200.8039;LWFF;First;SJF
32;web0;app0;100000000;19800.4019;400.0;0.201;8000.0;11400.201;LWFF;First;SJF
5;app0;db0;10000000;33801.2058;7500.0;0.402;1600.0;24700.8039;LWFF;First;SJF
13;app0;db0;20000000;34601.2058;7500.0;0.402;3200.0;23900.8039;LWFF;First;SJF
48;web0;app0;75000000;18200.4019;600.0;0.201;6000.0;11600.201;LWFF;First;SJF
26;db0;app0;50000000;30601.2059;200.0;0.402;8000.0;22400.8039;LWFF;First;SJF
28;web1;app0;5000000;37401.2058;10000.0;0.402;800.0;26600.8039;LWFF;First;SJF
33;app0;db0;75000000;39851.2058;450.0;0.402;12000.0;27400.8039;LWFF;First;SJF
2;db0;app0;100000000;56451.2059;150.0;0.402;16000.0;40300.8039;LWFF;First;SJF
10;db0;app0;100000000;52451.2059;150.0;0.402;16000.0;36300.8039;LWFF;First;SJF
30;db0;app0;5000000;43901.2058;12500.0;0.402;800.0;30600.8039;LWFF;First;SJF
42;db0;app0;75000000;44046.2059;15.0;0.402;12000.0;32030.8039;LWFF;First;SJF
43;app0;web1;75000000;43606.2059;35.0;0.402;12000.0;31570.8039;LWFF;First;SJF
14;db0;app0;75000000;60501.2058;7500.0;0.402;12000.0;41000.8039;LWFF;First;SJF
18;db0;app0;100000000;58601.2059;200.0;0.402;16000.0;42400.8039;LWFF;First;SJF
25;app0;db0;100000000;55251.2059;250.0;0.402;16000.0;39000.8039;LWFF;First;SJF
34;db0;app0;100000000;51051.2058;350.0;0.402;16000.0;34700.8039;LWFF;First;SJF
27;app0;web1;100000000;54851.2058;450.0;0.402;16000.0;38400.8039;LWFF;First;SJF
20;web1;app0;50000000;63001.2058;10000.0;0.402;8000.0;45000.8039;LWFF;First;SJF
41;app0;db0;100000000;56546.2059;15.0;0.402;16000.0;40530.8039;LWFF;First;SJF
44;web1;app0;100000000;55301.2059;100.0;0.402;16000.0;39200.8039;LWFF;First;SJF
46;db0;app0;100000000;54451.2059;150.0;0.402;16000.0;38300.8039;LWFF;First;SJF
15;app0;web0;75000000;72000.6029;17500.0;0.201;6000.0;48500.4019;LWFF;First;SJF
6;db0;app0;100000000;76501.2058;7500.0;0.402;16000.0;53000.8039;LWFF;First;SJF
49;app0;db0;100000000;55351.2058;950.0;0.402;16000.0;38400.8039;LWFF;First;SJF
7;app0;web0;100000000;82000.6029;17500.0;0.201;8000.0;56500.4019;LWFF;First;SJF
38;db0;app0;5000000;72401.2058;20000.0;0.402;800.0;51600.8039;LWFF;First;SJF
36;web1;app0;10000000;80801.2058;25000.0;0.402;1600.0;54200.8039;LWFF;First;SJF
31;app0;web0;10000000;88400.6029;27500.0;0.201;800.0;60100.4019;LWFF;First;SJF
21;app0;db0;100000000;94001.2058;12500.0;0.402;16000.0;65500.8039;LWFF;First;SJF
22;db0;app0;100000000;101001.2058;15000.0;0.402;16000.0;70000.8039;LWFF;First;SJF
29;app0;db0;100000000;105001.2058;17500.0;0.402;16000.0;71500.8039;LWFF;First;SJF
23;app0;web0;50000000;117000.6029;32500.0;0.201;4000.0;80500.4019;LWFF;First;SJF
37;app0;db0;20000000;122601.2058;37500.0;0.402;3200.0;81900.8039;LWFF;First;SJF
39;app0;web0;20000000;141800.6029;42500.0;0.201;1600.0;97700.4019;LWFF;First;SJF
0;web0;app0;10000000;9100.0;100.0;0.0;0.0;9000.0;MFF;BLA;Priority
8;web0;app0;10000000;5100.0;100.0;0.0;0.0;5000.0;MFF;BLA;Priority
1;app0;db0;5000000;8650.0;150.0;0.0;0.0;8500.0;MFF;BLA;Priority
9;app0;db0;50000000;4650.0;150.0;0.0;0.0;4500.0;MFF;BLA;Priority
2;db0;app0;100000000;8150.0;150.0;0.0;0.0;8000.0;MFF;BLA;Priority
10;db0;app0;100000000;4150.0;150.0;0.0;0.0;4000.0;MFF;BLA;Priority
16;web0;app0;75000000;1200.0;200.0;0.0;0.0;1000.0;MFF;BLA;Priority
17;app0;db0;50000000;750.0;250.0;0.0;0.0;500.0;MFF;BLA;Priority
3;app0;web0;5000000;7850.0;350.0;0.0;0.0;7500.0;MFF;BLA;Priority
11;app0;web0;50000000;3850.0;350.0;0.0;0.0;3500.0;MFF;BLA;Priority
4;web1;app0;20000000;8000.0;1000.0;0.0;0.0;7000.0;MFF;BLA;Priority
12;web1;app0;5000000;4000.0;1000.0;0.0;0.0;3000.0;MFF;BLA;Priority
5;app0;db0;10000000;14000.0;7500.0;0.0;0.0;6500.0;MFF;BLA;Priority
13;app0;db0;20000000;10000.0;7500.0;0.0;0.0;2500.0;MFF;BLA;Priority
6;db0;app0;100000000;13500.0;7500.0;0.0;0.0;6000.0;MFF;BLA;Priority
14;db0;app0;75000000;9500.0;7500.0;0.0;0.0;2000.0;MFF;BLA;Priority
18;db0;app0;100000000;10200.0;200.0;0.0;0.0;10000.0;MFF;BLA;Priority
24;web0;app0;10000000;7200.0;200.0;0.0;0.0;7000.0;MFF;BLA;Priority
26;db0;app0;50000000;6200.0;200.0;0.0;0.0;6000.0;MFF;BLA;Priority
25;app0;db0;100000000;6750.0;250.0;0.0;0.0;6500.0;MFF;BLA;Priority
34;db0;app0;100000000;2350.0;350.0;0.0;0.0;2000.0;MFF;BLA;Priority
32;web0;app0;100000000;3400.0;400.0;0.0;0.0;3000.0;MFF;BLA;Priority
33;app0;db0;75000000;2950.0;450.0;0.0;0.0;2500.0;MFF;BLA;Priority
27;app0;web0;100000000;5950.0;450.0;0.0;0.0;5500.0;MFF;BLA;Priority
19;app0;web0;10000000;10050.0;550.0;0.0;0.0;9500.0;MFF;BLA;Priority
35;app0;web0;20000000;2250.0;750.0;0.0;0.0;1500.0;MFF;BLA;Priority
7;app0;web1;100000000;23000.0;17500.0;0.0;0.0;5500.0;MFF;BLA;Priority
15;app0;web1;75000000;19000.0;17500.0;0.0;0.0;1500.0;MFF;BLA;Priority
20;web1;app0;50000000;19000.0;10000.0;0.0;0.0;9000.0;MFF;BLA;Priority
28;web1;app0;5000000;15000.0;10000.0;0.0;0.0;5000.0;MFF;BLA;Priority
40;web0;app0;20000000;9010.0;10.0;0.0;0.0;9000.0;MFF;BLA;Priority
41;app0;db0;100000000;8515.0;15.0;0.0;0.0;8500.0;MFF;BLA;Priority
42;db0;app0;75000000;8015.0;15.0;0.0;0.0;8000.0;MFF;BLA;Priority
43;app0;web0;75000000;7535.0;35.0;0.0;0.0;7500.0;MFF;BLA;Priority
44;web1;app0;100000000;7100.0;100.0;0.0;0.0;7000.0;MFF;BLA;Priority
45;app0;db0;5000000;6650.0;150.0;0.0;0.0;6500.0;MFF;BLA;Priority
46;db0;app0;100000000;6150.0;150.0;0.0;0.0;6000.0;MFF;BLA;Priority
47;app0;web1;5000000;5850.0;350.0;0.0;0.0;5500.0;MFF;BLA;Priority
48;web0;app0;75000000;5600.0;600.0;0.0;0.0;5000.0;MFF;BLA;Priority
49;app0;db0;100000000;5450.0;950.0;0.0;0.0;4500.0;MFF;BLA;Priority
21;app0;db0;100000000;21000.0;12500.0;0.0;0.0;8500.0;MFF;BLA;Priority
30;db0;app0;5000000;16500.0;12500.0;0.0;0.0;4000.0;MFF;BLA;Priority
22;db0;app0;100000000;23000.0;15000.0;0.0;0.0;8000.0;MFF;BLA;Priority
