time;src;dst;path;min_bw_mbps;avg_bw_used;avg_pct_use;network_latency_ms;proc_delay_ms;total_delay_ms;selected;vm_policy;link_policy;wf_policy
20;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;724.0;1100.0;16000.402;0.0;10000.0;True;LFF;First;Priority
20;h_3;h_1;h_3->e1->h_1;100.0;416.0;416.0;4000.201;4999.799;9000.0;True;LFF;First;Priority
20;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;724.0;1100.0;16000.402;0.0;8000.0;True;LFF;First;Priority
20;h_0;h_1;h_0->e0->c1->e1->h_1;50.0;612.0;988.0;1600.402;5399.598;7000.0;True;LFF;First;Priority
20;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;724.0;1100.0;8000.402;0.0;6000.0;True;LFF;First;Priority
20;h_3;h_1;h_3->e1->h_1;100.0;416.0;416.0;400.201;4599.799;5000.0;True;LFF;First;Priority
20;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;724.0;1100.0;800.402;3199.598;4000.0;True;LFF;First;Priority
20;h_0;h_1;h_0->e0->c1->e1->h_1;50.0;612.0;988.0;16000.402;0.0;3000.0;True;LFF;First;Priority
20;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;724.0;1100.0;16000.402;0.0;2000.0;True;LFF;First;Priority
20;h_3;h_1;h_3->e1->h_1;100.0;416.0;416.0;800.201;199.799;1000.0;True;LFF;First;Priority
20;h_1;h_0;h_1->e1->c1->e0->h_0;50.0;320.0;472.0;1600.402;7899.598;9500.0;True;LFF;First;Priority
20;h_1;h_0;h_1->e1->c1->e0->h_0;50.0;320.0;472.0;16000.402;0.0;5500.0;True;LFF;First;Priority
20;h_1;h_0;h_1->e1->c1->e0->h_0;50.0;320.0;472.0;3200.402;0.0;1500.0;True;LFF;First;Priority
30;h_1;h_3;h_1->e1->h_3;100.0;516.0;516.0;1600.201;7899.799;9500.0;True;LFF;First;Priority
30;h_1;h_3;h_1->e1->h_3;100.0;516.0;516.0;400.201;5099.799;5500.0;True;LFF;First;Priority
30;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;812.0;1232.0;16000.402;0.0;8500.0;True;LFF;First;Priority
30;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;812.0;1232.0;800.402;5699.598;6500.0;True;LFF;First;Priority
30;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;812.0;1232.0;16000.402;0.0;4500.0;True;LFF;First;Priority
30;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;726.0;1098.0;800.402;9199.598;10000.0;True;LFF;First;Priority
30;h_0;h_1;h_0->e0->c1->e1->h_1;50.0;628.0;1000.0;3200.402;5799.598;9000.0;True;LFF;First;Priority
30;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;726.0;1098.0;12000.402;0.0;8000.0;True;LFF;First;Priority
30;h_3;h_1;h_3->e1->h_1;100.0;476.0;476.0;8000.201;0.0;7000.0;True;LFF;First;Priority
30;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;726.0;1098.0;16000.402;0.0;6000.0;True;LFF;First;Priority
30;h_0;h_1;h_0->e0->c1->e1->h_1;50.0;628.0;1000.0;12000.402;0.0;5000.0;True;LFF;First;Priority
30;h_1;h_0;h_1->e1->c1->e0->h_0;50.0;706.0;1126.0;12000.402;0.0;7500.0;True;LFF;First;Priority
10;h_1;h_3;h_1->e1->h_3;100.0;0.0;0.0;400.201;8489.799;8890.0;True;LFF;First;PSO
10;h_1;h_3;h_1->e1->h_3;100.0;0.0;0.0;8000.201;669.799;8670.0;True;LFF;First;PSO
10;h_1;h_3;h_1->e1->h_3;100.0;0.0;0.0;4000.201;4609.799;8610.0;True;LFF;First;PSO
10;h_1;h_3;h_1->e1->h_3;100.0;0.0;0.0;800.201;7769.799;8570.0;True;LFF;First;PSO
10;h_1;h_3;h_1->e1->h_3;100.0;0.0;0.0;6000.201;2559.799;8560.0;True;LFF;First;PSO
10;h_1;h_3;h_1->e1->h_3;100.0;0.0;0.0;1600.201;6949.799;8550.0;True;LFF;First;PSO
10;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;0.0;0.0;16000.402;0.0;8920.0;True;LFF;First;PSO
10;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;0.0;0.0;8000.402;839.598;8840.0;True;LFF;First;PSO
10;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;0.0;0.0;8000.402;819.598;8820.0;True;LFF;First;PSO
10;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;0.0;0.0;16000.402;0.0;8770.0;True;LFF;First;PSO
10;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;0.0;0.0;16000.402;0.0;8750.0;True;LFF;First;PSO
10;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;0.0;0.0;3200.402;5539.598;8740.0;True;LFF;First;PSO
10;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;0.0;0.0;1600.402;7119.598;8720.0;True;LFF;First;PSO
10;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;0.0;0.0;800.402;7899.598;8700.0;True;LFF;First;PSO
10;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;0.0;0.0;16000.402;0.0;8680.0;True;LFF;First;PSO
10;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;0.0;0.0;800.402;7849.598;8650.0;True;LFF;First;PSO
10;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;0.0;0.0;3200.402;5429.598;8630.0;True;LFF;First;PSO
10;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;0.0;0.0;16000.402;0.0;8580.0;True;LFF;First;PSO
10;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;0.0;0.0;12000.402;0.0;8530.0;True;LFF;First;PSO
10;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;0.0;0.0;16000.402;0.0;8990.0;True;LFF;First;PSO
10;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;0.0;0.0;12000.402;0.0;8980.0;True;LFF;First;PSO
10;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;0.0;0.0;16000.402;0.0;8970.0;True;LFF;First;PSO
10;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;0.0;0.0;800.402;8159.598;8960.0;True;LFF;First;PSO
10;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;0.0;0.0;16000.402;0.0;8950.0;True;LFF;First;PSO
10;h_3;h_1;h_3->e1->h_1;100.0;0.0;0.0;400.201;8539.799;8940.0;True;LFF;First;PSO
10;h_0;h_1;h_0->e0->c1->e1->h_1;50.0;0.0;0.0;16000.402;0.0;8910.0;True;LFF;First;PSO
10;h_3;h_1;h_3->e1->h_1;100.0;0.0;0.0;8000.201;879.799;8880.0;True;LFF;First;PSO
10;h_0;h_1;h_0->e0->c1->e1->h_1;50.0;0.0;0.0;1600.402;7269.598;8870.0;True;LFF;First;PSO
10;h_0;h_1;h_0->e0->c1->e1->h_1;50.0;0.0;0.0;3200.402;5659.598;8860.0;True;LFF;First;PSO
10;h_3;h_1;h_3->e1->h_1;100.0;0.0;0.0;400.201;8429.799;8830.0;True;LFF;First;PSO
10;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;0.0;0.0;12000.402;0.0;8810.0;True;LFF;First;PSO
10;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;0.0;0.0;16000.402;0.0;8800.0;True;LFF;First;PSO
10;h_3;h_1;h_3->e1->h_1;100.0;0.0;0.0;1600.201;7189.799;8790.0;True;LFF;First;PSO
10;h_3;h_1;h_3->e1->h_1;100.0;0.0;0.0;800.201;7979.799;8780.0;True;LFF;First;PSO
10;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;0.0;0.0;8000.402;759.598;8760.0;True;LFF;First;PSO
10;h_0;h_1;h_0->e0->c1->e1->h_1;50.0;0.0;0.0;1600.402;7129.598;8730.0;True;LFF;First;PSO
10;h_0;h_1;h_0->e0->c1->e1->h_1;50.0;0.0;0.0;1600.402;7109.598;8710.0;True;LFF;First;PSO
10;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;0.0;0.0;16000.402;0.0;8690.0;True;LFF;First;PSO
10;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;0.0;0.0;16000.402;0.0;8660.0;True;LFF;First;PSO
10;h_0;h_1;h_0->e0->c1->e1->h_1;50.0;0.0;0.0;12000.402;0.0;8640.0;True;LFF;First;PSO
10;h_0;h_1;h_0->e0->c1->e1->h_1;50.0;0.0;0.0;12000.402;0.0;8620.0;True;LFF;First;PSO
10;h_3;h_1;h_3->e1->h_1;100.0;0.0;0.0;4000.201;4539.799;8540.0;True;LFF;First;PSO
10;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;0.0;0.0;800.402;7719.598;8520.0;True;LFF;First;PSO
10;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;0.0;0.0;16000.402;0.0;8510.0;True;LFF;First;PSO
10;h_1;h_0;h_1->e1->c1->e0->h_0;50.0;0.0;0.0;12000.402;0.0;9000.0;True;LFF;First;PSO
10;h_1;h_0;h_1->e1->c1->e0->h_0;50.0;0.0;0.0;1600.402;7329.598;8930.0;True;LFF;First;PSO
10;h_1;h_0;h_1->e1->c1->e0->h_0;50.0;0.0;0.0;3200.402;5699.598;8900.0;True;LFF;First;PSO
10;h_1;h_0;h_1->e1->c1->e0->h_0;50.0;0.0;0.0;800.402;8049.598;8850.0;True;LFF;First;PSO
10;h_1;h_0;h_1->e1->c1->e0->h_0;50.0;0.0;0.0;16000.402;0.0;8600.0;True;LFF;First;PSO
10;h_1;h_0;h_1->e1->c1->e0->h_0;50.0;0.0;0.0;8000.402;589.598;8590.0;True;LFF;First;PSO
10;h_1;h_3;h_1->e1->h_3;100.0;0.0;0.0;8000.201;0.0;5500.0;True;LFF;First;SJF
10;h_1;h_3;h_1->e1->h_3;100.0;0.0;0.0;6000.201;0.0;1500.0;True;LFF;First;SJF
10;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;0.0;0.0;800.402;7699.598;8500.0;True;LFF;First;SJF
10;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;0.0;0.0;1600.402;4899.598;6500.0;True;LFF;First;SJF
10;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;0.0;0.0;8000.402;0.0;4500.0;True;LFF;First;SJF
10;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;0.0;0.0;3200.402;0.0;2500.0;True;LFF;First;SJF
10;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;0.0;0.0;8000.402;0.0;500.0;True;LFF;First;SJF
10;h_0;h_1;h_0->e0->c1->e1->h_1;50.0;0.0;0.0;1600.402;7399.598;9000.0;True;LFF;First;SJF
10;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;0.0;0.0;16000.402;0.0;8000.0;True;LFF;First;SJF
10;h_3;h_1;h_3->e1->h_1;100.0;0.0;0.0;1600.201;5399.799;7000.0;True;LFF;First;SJF
10;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;0.0;0.0;16000.402;0.0;6000.0;True;LFF;First;SJF
10;h_0;h_1;h_0->e0->c1->e1->h_1;50.0;0.0;0.0;1600.402;3399.598;5000.0;True;LFF;First;SJF
10;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;0.0;0.0;16000.402;0.0;4000.0;True;LFF;First;SJF
10;h_3;h_1;h_3->e1->h_1;100.0;0.0;0.0;400.201;2599.799;3000.0;True;LFF;First;SJF
10;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;0.0;0.0;12000.402;0.0;2000.0;True;LFF;First;SJF
10;h_0;h_1;h_0->e0->c1->e1->h_1;50.0;0.0;0.0;12000.402;0.0;1000.0;True;LFF;First;SJF
10;h_1;h_0;h_1->e1->c1->e0->h_0;50.0;0.0;0.0;800.402;6699.598;7500.0;True;LFF;First;SJF
10;h_1;h_0;h_1->e1->c1->e0->h_0;50.0;0.0;0.0;8000.402;0.0;3500.0;True;LFF;First;SJF
20;h_1;h_3;h_1->e1->h_3;100.0;432.0;432.0;4000.201;3499.799;7500.0;True;LFF;First;SJF
20;h_1;h_3;h_1->e1->h_3;100.0;432.0;432.0;800.201;2699.799;3500.0;True;LFF;First;SJF
20;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;352.0;504.0;16000.402;0.0;8500.0;True;LFF;First;SJF
20;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;352.0;504.0;16000.402;0.0;6500.0;True;LFF;First;SJF
20;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;352.0;504.0;16000.402;0.0;4500.0;True;LFF;First;SJF
20;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;352.0;504.0;12000.402;0.0;2500.0;True;LFF;First;SJF
20;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;352.0;504.0;3200.402;0.0;500.0;True;LFF;First;SJF
20;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;724.0;1100.0;16000.402;0.0;10000.0;True;LFF;First;SJF
20;h_3;h_1;h_3->e1->h_1;100.0;416.0;416.0;4000.201;4999.799;9000.0;True;LFF;First;SJF
20;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;724.0;1100.0;16000.402;0.0;8000.0;True;LFF;First;SJF
20;h_0;h_1;h_0->e0->c1->e1->h_1;50.0;612.0;988.0;1600.402;5399.598;7000.0;True;LFF;First;SJF
20;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;724.0;1100.0;8000.402;0.0;6000.0;True;LFF;First;SJF
20;h_3;h_1;h_3->e1->h_1;100.0;416.0;416.0;400.201;4599.799;5000.0;True;LFF;First;SJF
20;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;724.0;1100.0;800.402;3199.598;4000.0;True;LFF;First;SJF
20;h_0;h_1;h_0->e0->c1->e1->h_1;50.0;612.0;988.0;16000.402;0.0;3000.0;True;LFF;First;SJF
20;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;724.0;1100.0;16000.402;0.0;2000.0;True;LFF;First;SJF
20;h_3;h_1;h_3->e1->h_1;100.0;416.0;416.0;800.201;199.799;1000.0;True;LFF;First;SJF
20;h_1;h_0;h_1->e1->c1->e0->h_0;50.0;320.0;472.0;1600.402;7899.598;9500.0;True;LFF;First;SJF
20;h_1;h_0;h_1->e1->c1->e0->h_0;50.0;320.0;472.0;16000.402;0.0;5500.0;True;LFF;First;SJF
20;h_1;h_0;h_1->e1->c1->e0->h_0;50.0;320.0;472.0;3200.402;0.0;1500.0;True;LFF;First;SJF
30;h_1;h_3;h_1->e1->h_3;100.0;516.0;516.0;1600.201;7899.799;9500.0;True;LFF;First;SJF
30;h_1;h_3;h_1->e1->h_3;100.0;516.0;516.0;400.201;5099.799;5500.0;True;LFF;First;SJF
30;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;812.0;1232.0;16000.402;0.0;8500.0;True;LFF;First;SJF
30;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;812.0;1232.0;800.402;5699.598;6500.0;True;LFF;First;SJF
30;h_1;h_2;h_1->e1->c1->e0->h_2;50.0;812.0;1232.0;16000.402;0.0;4500.0;True;LFF;First;SJF
30;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;726.0;1098.0;800.402;9199.598;10000.0;True;LFF;First;SJF
30;h_0;h_1;h_0->e0->c1->e1->h_1;50.0;628.0;1000.0;3200.402;5799.598;9000.0;True;LFF;First;SJF
30;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;726.0;1098.0;12000.402;0.0;8000.0;True;LFF;First;SJF
30;h_3;h_1;h_3->e1->h_1;100.0;476.0;476.0;8000.201;0.0;7000.0;True;LFF;First;SJF
30;h_2;h_1;h_2->e0->c1->e1->h_1;50.0;726.0;1098.0;16000.402;0.0;6000.0;True;LFF;First;SJF
30;h_0;h_1;h_0->e0->c1->e1->h_1;50.0;628.0;1000.0;12000.402;0.0;5000.0;True;LFF;First;SJF
30;h_1;h_0;h_1->e1->c1->e0->h_0;50.0;706.0;1126.0;12000.402;0.0;7500.0;True;LFF;First;SJF
10;h_1;h_0;h_1->e1->c0->e0->h_0;100.0;0.0;0.0;400.222;7099.778;7500.0;True;LWFF;BLA;Priority
10;h_1;h_3;h_1->e1->h_3;100.0;0.0;0.0;8000.201;0.0;5500.0;True;LWFF;BLA;Priority
10;h_1;h_0;h_1->e1->c0->e0->h_0;100.0;0.0;0.0;4000.222;0.0;3500.0;True;LWFF;BLA;Priority
10;h_1;h_3;h_1->e1->h_3;100.0;0.0;0.0;6000.201;0.0;1500.0;True;LWFF;BLA;Priority
10;h_1;h_2;h_1->e1->c0->e0->h_2;100.0;0.0;0.0;400.222;8099.778;8500.0;True;LWFF;BLA;Priority
10;h_1;h_2;h_1->e1->c0->e0->h_2;100.0;0.0;0.0;800.222;5699.778;6500.0;True;LWFF;BLA;Priority
10;h_1;h_2;h_1->e1->c0->e0->h_2;100.0;0.0;0.0;4000.222;499.778;4500.0;True;LWFF;BLA;Priority
10;h_1;h_2;h_1->e1->c0->e0->h_2;100.0;0.0;0.0;1600.222;899.778;2500.0;True;LWFF;BLA;Priority
10;h_1;h_2;h_1->e1->c0->e0->h_2;100.0;0.0;0.0;4000.222;0.0;500.0;True;LWFF;BLA;Priority
10;h_3;h_1;h_3->e1->h_1;100.0;0.0;0.0;800.201;8199.799;9000.0;True;LWFF;BLA;Priority
10;h_2;h_1;h_2->e0->c0->e1->h_1;100.0;0.0;0.0;8000.222;0.0;8000.0;True;LWFF;BLA;Priority
10;h_0;h_1;h_0->e0->c0->e1->h_1;100.0;0.0;0.0;1600.222;5399.778;7000.0;True;LWFF;BLA;Priority
10;h_2;h_1;h_2->e0->c0->e1->h_1;100.0;0.0;0.0;8000.222;0.0;6000.0;True;LWFF;BLA;Priority
10;h_3;h_1;h_3->e1->h_1;100.0;0.0;0.0;800.201;4199.799;5000.0;True;LWFF;BLA;Priority
10;h_2;h_1;h_2->e0->c0->e1->h_1;100.0;0.0;0.0;8000.222;0.0;4000.0;True;LWFF;BLA;Priority
10;h_0;h_1;h_0->e0->c0->e1->h_1;100.0;0.0;0.0;400.222;2599.778;3000.0;True;LWFF;BLA;Priority
10;h_2;h_1;h_2->e0->c0->e1->h_1;100.0;0.0;0.0;6000.222;0.0;2000.0;True;LWFF;BLA;Priority
10;h_3;h_1;h_3->e1->h_1;100.0;0.0;0.0;6000.201;0.0;1000.0;True;LWFF;BLA;Priority
20;h_1;h_0;h_1->e1->c0->e0->h_0;100.0;392.0;217.0;800.222;8699.778;9500.0;True;LWFF;BLA;Priority
20;h_1;h_3;h_1->e1->h_3;100.0;384.0;384.0;4000.201;3499.799;7500.0;True;LWFF;BLA;Priority
20;h_1;h_0;h_1->e1->c0->e0->h_0;100.0;392.0;217.0;8000.222;0.0;5500.0;True;LWFF;BLA;Priority
20;h_1;h_3;h_1->e1->h_3;100.0;384.0;384.0;800.201;2699.799;3500.0;True;LWFF;BLA;Priority
20;h_1;h_0;h_1->e1->c0->e0->h_0;100.0;392.0;217.0;1600.222;0.0;1500.0;True;LWFF;BLA;Priority
20;h_1;h_2;h_1->e1->c0->e0->h_2;100.0;400.0;225.0;8000.222;499.778;8500.0;True;LWFF;BLA;Priority
20;h_1;h_2;h_1->e1->c0->e0->h_2;100.0;400.0;225.0;8000.222;0.0;6500.0;True;LWFF;BLA;Priority
20;h_1;h_2;h_1->e1->c0->e0->h_2;100.0;400.0;225.0;8000.222;0.0;4500.0;True;LWFF;BLA;Priority
20;h_1;h_2;h_1->e1->c0->e0->h_2;100.0;400.0;225.0;6000.222;0.0;2500.0;True;LWFF;BLA;Priority
20;h_1;h_2;h_1->e1->c0->e0->h_2;100.0;400.0;225.0;1600.222;0.0;500.0;True;LWFF;BLA;Priority
20;h_2;h_1;h_2->e0->c0->e1->h_1;100.0;668.0;388.0;8000.222;1999.778;10000.0;True;LWFF;BLA;Priority
20;h_0;h_1;h_0->e0->c0->e1->h_1;100.0;528.0;248.0;4000.222;4999.778;9000.0;True;LWFF;BLA;Priority
20;h_2;h_1;h_2->e0->c0->e1->h_1;100.0;668.0;388.0;8000.222;0.0;8000.0;True;LWFF;BLA;Priority
20;h_3;h_1;h_3->e1->h_1;100.0;472.0;472.0;800.201;6199.799;7000.0;True;LWFF;BLA;Priority
20;h_2;h_1;h_2->e0->c0->e1->h_1;100.0;668.0;388.0;4000.222;1999.778;6000.0;True;LWFF;BLA;Priority
20;h_0;h_1;h_0->e0->c0->e1->h_1;100.0;528.0;248.0;400.222;4599.778;5000.0;True;LWFF;BLA;Priority
20;h_2;h_1;h_2->e0->c0->e1->h_1;100.0;668.0;388.0;400.222;3599.778;4000.0;True;LWFF;BLA;Priority
20;h_3;h_1;h_3->e1->h_1;100.0;472.0;472.0;8000.201;0.0;3000.0;True;LWFF;BLA;Priority
20;h_2;h_1;h_2->e0->c0->e1->h_1;100.0;668.0;388.0;8000.222;0.0;2000.0;True;LWFF;BLA;Priority
20;h_0;h_1;h_0->e0->c0->e1->h_1;100.0;528.0;248.0;800.222;199.778;1000.0;True;LWFF;BLA;Priority
30;h_1;h_3;h_1->e1->h_3;100.0;544.0;544.0;1600.201;7899.799;9500.0;True;LWFF;BLA;Priority
30;h_1;h_0;h_1->e1->c0->e0->h_0;100.0;664.0;321.0;6000.222;1499.778;7500.0;True;LWFF;BLA;Priority
30;h_1;h_3;h_1->e1->h_3;100.0;544.0;544.0;400.201;5099.799;5500.0;True;LWFF;BLA;Priority
30;h_1;h_2;h_1->e1->c0->e0->h_2;100.0;784.0;441.0;8000.222;499.778;8500.0;True;LWFF;BLA;Priority
30;h_1;h_2;h_1->e1->c0->e0->h_2;100.0;784.0;441.0;400.222;6099.778;6500.0;True;LWFF;BLA;Priority
30;h_1;h_2;h_1->e1->c0->e0->h_2;100.0;784.0;441.0;8000.222;0.0;4500.0;True;LWFF;BLA;Priority
30;h_2;h_1;h_2->e0->c0->e1->h_1;100.0;690.0;396.0;400.222;9599.778;10000.0;True;LWFF;BLA;Priority
30;h_3;h_1;h_3->e1->h_1;100.0;512.0;512.0;1600.201;7399.799;9000.0;True;LWFF;BLA;Priority
30;h_2;h_1;h_2->e0->c0->e1->h_1;100.0;690.0;396.0;6000.222;1999.778;8000.0;True;LWFF;BLA;Priority
30;h_0;h_1;h_0->e0->c0->e1->h_1;100.0;574.0;280.0;8000.222;0.0;7000.0;True;LWFF;BLA;Priority
30;h_2;h_1;h_2->e0->c0->e1->h_1;100.0;690.0;396.0;8000.222;0.0;6000.0;True;LWFF;BLA;Priority
30;h_3;h_1;h_3->e1->h_1;100.0;512.0;512.0;6000.201;0.0;5000.0;True;LWFF;BLA;Priority
